Federal Provider Number,Provider Name,Provider State,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Location,Processing Date
395872,"GARDENS AT MILLVILLE, THE",PA,1,,1,,2,,1,,2,,"48 HAVEN LANE
MILLVILLE, PA 17846
(41.114129, -76.5236)",02/01/2017
395852,CLIVEDEN NURSING AND REHABILITATION CENTER,PA,2,,2,,3,,3,,3,,"6400 GREENE STREET
PHILADELPHIA, PA 19119
(40.040916, -75.187325)",02/01/2017
385220,REGENCY ALBANY,OR,2,,1,,4,,4,,4,,"805 19TH AVENUE SE
ALBANY, OR 97321
(44.623334, -123.099362)",02/01/2017
38E173,CORNERSTONE CARE OPTION,OR,4,,4,,4,,4,,4,,"12640 SE BUSH
PORTLAND, OR 97236
(45.49447, -122.533263)",02/01/2017
396070,ANGELA JANE PAVILION,PA,5,,5,,2,,4,,4,,"8410 ROOSEVELT BLVD
PHILADELPHIA, PA 19152
(40.062618, -75.042999)",02/01/2017
395908,"BRADFORD ECUMENICAL HOME, INC",PA,4,,4,,4,,4,,4,,"100 SAINT FRANCIS DRIVE
BRADFORD, PA 16701
(41.966304, -78.621131)",02/01/2017
395977,CHERRY TREE NURSING CENTER,PA,2,,3,,1,,3,,4,,"410 TERRACE DRIVE
UNIONTOWN, PA 15401
(39.899723, -79.758142)",02/01/2017
385280,LEBANON VETERANS HOME,OR,5,,4,,4,,5,,5,,"600 NORTH 5TH STREET
LEBANON, OR 97355
(44.551618, -122.913214)",02/01/2017
385228,PORTLAND HEALTH & REHABILITATION  CENTER,OR,4,,4,,3,,4,,4,,"12441 SE STARK STREET
PORTLAND, OR 97233
(45.519044, -122.534792)",02/01/2017
375409,CORN HERITAGE VILLAGE AND REHAB,OK,3,,4,,1,,4,,3,,"106 WEST ADAMS
CORN, OK 73024
(35.375169, -98.783765)",02/01/2017
395012,BROOKVIEW HEALTH CARE CENTER,PA,2,,2,,4,,3,,2,,"2075 SCOTLAND AVENUE
CHAMBERSBURG, PA 17201
(39.957068, -77.633305)",02/01/2017
395662,"SPRINGS AT THE WATERMARK, THE",PA,4,,4,,2,,4,,4,,"2 FRANKLIN TOWN BLVD
PHILADELPHIA, PA 19103
(39.96, -75.167812)",02/01/2017
395575,THE GARDENS AT STEVENS,PA,2,,1,,5,,3,,4,,"400 LANCASTER AVENUE
STEVENS, PA 17578
(40.22289, -76.148117)",02/01/2017
395646,OAK HILL NURSING AND REHAB CEN,PA,2,,2,,3,,2,,3,,"827 GEORGES STATION ROAD
GREENSBURG, PA 15601
(40.299887, -79.493819)",02/01/2017
395550,DR ARTHUR CLIFTON MCKINLEY CTR,PA,2,,2,,4,,3,,3,,"133 LAURELBROOKE DRIVE
BROOKVILLE, PA 15825
(41.153752, -79.095562)",02/01/2017
395512,MANORCARE HEALTH SERVICES-SUNBURY,PA,2,,2,,5,,1,,2,,"901 COURT STREET
SUNBURY, PA 17801
(40.85893, -76.785919)",02/01/2017
395554,FOREST CITY NURSING AND REHAB CENTER,PA,1,,2,,1,,2,,2,,"915 DELAWARE STREET
FOREST CITY, PA 18421
(41.654476, -75.46726)",02/01/2017
395674,UNIONTOWN HEALTHCARE AND REHABILITATION CENTER,PA,3,,3,,3,,2,,3,,"129 FRANKLIN AVENUE
UNIONTOWN, PA 15401
(39.88068, -79.738681)",02/01/2017
396077,OLD ORCHARD HEALTH CARE CENTER,PA,5,,5,,4,,2,,3,,"4100 FREEMANSBURG AVENUE
EASTON, PA 18045
(40.658302, -75.277396)",02/01/2017
375476,INVERNESS VILLAGE,OK,4,,3,,2,,4,,4,,"3800 WEST 71ST STREET SOUTH
TULSA, OK 74132
(36.060938, -96.03461)",02/01/2017
395462,BROOKMONT HEALTHCARE CENTER LLC,PA,1,,1,,2,,1,,2,,"510 BROOKMONT DRIVE
EFFORT, PA 18330
(40.923512, -75.427367)",02/01/2017
395194,FOX SUBACUTE CENTER,PA,3,,4,,1,,4,,4,,"2644 BRISTOL ROAD
WARRINGTON, PA 18976
(40.256068, -75.140849)",02/01/2017
385206,MENNONITE HOME,OR,3,,2,,2,,4,,4,,"5353 COLUMBUS STREET SE
ALBANY, OR 97321
(44.596857, -123.078682)",02/01/2017
375421,GREEN COUNTRY CARE CENTER,OK,4,,3,,4,,4,,4,,"3601 NORTH COLUMBIA
TULSA, OK 74110
(36.206902, -95.951477)",02/01/2017
395567,DUNMORE HEALTH CARE CENTER,PA,2,,1,,5,,1,,2,,"1000 MILL STREET
DUNMORE, PA 18512
(41.409647, -75.627514)",02/01/2017
395331,MOUNTAIN LAUREL NRC,PA,1,,1,,1,,1,,2,,"700 LEONARD STREET
CLEARFIELD, PA 16830
(41.022369, -78.410177)",02/01/2017
395352,BROAD ACRES HEALTH AND REHAB,PA,1,,1,,2,,3,,3,,"1883 SHUMWAY HILL ROAD
WELLSBORO, PA 16901
(41.742175, -77.270164)",02/01/2017
396080,BELLE REVE HEALTH CARE CENTER,PA,3,,3,,4,,3,,5,,"404 EAST HARFORD STREET
MILFORD, PA 18337
(41.317332, -74.799565)",02/01/2017
395860,LOYALHANNA CARE CENTER,PA,1,,1,,2,,2,,3,,"535 MCFARLAND ROAD
LATROBE, PA 15650
(40.327217, -79.394445)",02/01/2017
395250,HOLY FAMILY MANOR,PA,5,,3,,5,,5,,5,,"1200 SPRING STREET
BETHLEHEM, PA 18018
(40.617964, -75.399398)",02/01/2017
395347,FREY VILLAGE,PA,1,,1,,3,,3,,3,,"1020 NORTH UNION STREET
MIDDLETOWN, PA 17057
(40.207423, -76.735503)",02/01/2017
395898,HOMEWOOD AT PLUM CREEK,PA,5,,3,,5,,5,,5,,"425 WESTMINSTER AVENUE
HANOVER, PA 17331
(39.786817, -76.990274)",02/01/2017
395690,HARLEE MANOR,PA,4,,5,,1,,3,,5,,"463 SPROUL ROAD
SPRINGFIELD, PA 19064
(39.927907, -75.350383)",02/01/2017
395711,ELKINS CREST HEALTH AND REHABILITATION CENTER,PA,1,,1,,3,,1,,2,,"265 E TOWNSHIP LINE ROAD
ELKINS PARK, PA 19027
(40.071447, -75.100639)",02/01/2017
395367,OXFORD HEALTH CENTER,PA,1,,1,,3,,3,,3,,"7 EAST LOCUST STREET
OXFORD, PA 19363
(39.783284, -75.982261)",02/01/2017
395853,CRAWFORD COUNTY CARE CENTER,PA,1,,2,,2,,1,,1,,"20881 STATE HIGHWAY
SAEGERTOWN, PA 16433
(41.75975, -80.243955)",02/01/2017
395305,CHANDLER HALL HEALTH SERVICES,PA,3,,2,,2,,4,,4,,"99 BARCLAY STREET
NEWTOWN, PA 18940
(40.220701, -74.941665)",02/01/2017
395397,MANORCARE HEALTH SERVICES-KINGSTON,PA,2,,1,,5,,1,,2,,"200 SECOND AVENUE
KINGSTON, PA 18704
(41.257013, -75.883465)",02/01/2017
385251,AVAMERE REHABILITATION OF HILLSBORO,OR,5,,5,,4,,4,,4,,"650 SE OAK STREET
HILLSBORO, OR 97123
(45.518763, -122.979546)",02/01/2017
375475,CHEROKEE MANOR,OK,4,,4,,2,,3,,2,,"1100 MEMORIAL DRIVE
CHEROKEE, OK 73728
(36.74764, -98.343333)",02/01/2017
395629,MT MACRINA MANOR,PA,4,,3,,3,,4,,4,,"520 WEST MAIN STREET
UNIONTOWN, PA 15401
(39.90964, -79.743891)",02/01/2017
395092,MEADOW VIEW HEALTHCARE AND REHABILITATION CENTER,PA,2,,2,,3,,2,,3,,"225 PARK STREET
MONTROSE, PA 18801
(41.82388, -75.883813)",02/01/2017
375402,HILLCREST MANOR,OK,1,,2,,2,,1,,1,,"1210 SOUTH 6TH STREET
BLACKWELL, OK 74631
(36.792176, -97.291963)",02/01/2017
395609,ROUSE WARREN COUNTY HOME,PA,4,,4,,4,,4,,3,,"701 ROUSE AVENUE
YOUNGSVILLE, PA 16371
(41.844243, -79.302528)",02/01/2017
395732,UPMC HERITAGE PLACE,PA,4,,4,,3,,4,,4,,"5701 PHILLIPS AVENUE
PITTSBURGH, PA 15217
(40.431373, -79.924788)",02/01/2017
395047,GREENLEAF NURSING HOME AND CON,PA,3,,4,,1,,3,,2,,"400 SOUTH MAIN STREET
DOYLESTOWN, PA 18901
(40.302225, -75.128546)",02/01/2017
375463,PAULS VALLEY CARE CENTER,OK,1,,1,,1,,3,,2,,"1413 SOUTH CHICKASAW
PAULS VALLEY, OK 73075
(34.728471, -97.213103)",02/01/2017
395815,ST MARTHA CENTER FOR REHABILITATION & HEALTHCARE,PA,1,,1,,4,,1,,2,,"470 MANOR AVE
DOWNINGTOWN, PA 19335
(40.010416, -75.719359)",02/01/2017
395785,STONEBRIDGE HEALTH AND REHAB CENTER,PA,1,,1,,3,,2,,3,,"102 CHANDRA DRIVE
DUNCANNON, PA 17020
(40.397008, -77.071114)",02/01/2017
375452,SOUTH PARK EAST,OK,4,,3,,5,,3,,3,,"225 SOUTHWEST 35TH STREET
OKLAHOMA CITY, OK 73109
(35.429295, -97.517744)",02/01/2017
395109,BEAVER HEALTHCARE AND REHABILITATION CENTER,PA,4,,3,,5,,3,,5,,"616 GOLF COURSE ROAD
ALIQUIPPA, PA 15001
(40.607526, -80.294366)",02/01/2017
395665,WILLOWBROOKE COURT-NORMANDY,PA,5,,5,,5,,4,,5,,"8000 TWIN SILO DRIVE
BLUE BELL, PA 19422
(40.187053, -75.28587)",02/01/2017
395232,HOSPITALITY CARE CENTER OF HER,PA,1,,1,,1,,3,,4,,"3726 EAST STATE STREET
HERMITAGE, PA 16148
(41.234286, -80.440959)",02/01/2017
395777,SUGAR CREEK STATION SKILLED NURSING AND REHABILITA,PA,2,,3,,1,,3,,3,,"351 CAUSEWAY DRIVE
FRANKLIN, PA 16323
(41.42135, -79.887756)",02/01/2017
395757,EDGEHILL NURSING AND REHAB CEN,PA,2,,2,,5,,1,,2,,"146 EDGEHILL ROAD
GLENSIDE, PA 19038
(40.108894, -75.16189)",02/01/2017
396117,WELLINGTON TERRACE,PA,4,,3,,3,,4,,4,,"1361 EAST BOOT ROAD
WEST CHESTER, PA 19380
(39.999442, -75.572967)",02/01/2017
375520,NORTHWEST NURSING CENTER,OK,1,,1,,1,,3,,3,,"2801 NORTHWEST 61ST STREET
OKLAHOMA CITY, OK 73112
(35.533591, -97.563594)",02/01/2017
395688,FRIENDSHIP VILLAGE OF SOUTH HI,PA,4,,4,,4,,3,,4,,"1290 BOYCE ROAD
PITTSBURGH, PA 15241
(40.315826, -80.108407)",02/01/2017
395918,SHOOK HOME THE,PA,3,,2,,3,,4,,5,,"55 SOUTH SECOND STREET
CHAMBERSBURG, PA 17201
(39.936795, -77.659317)",02/01/2017
375564,SHATTUCK NURSING CENTER,OK,4,,4,,3,,3,,2,,"201 NORTH ALFALFA
SHATTUCK, OK 73858
(36.277131, -99.866735)",02/01/2017
385183,MARQUIS CENTENNIAL POST ACUTE REHAB,OR,4,,4,,2,,4,,3,,"725 SE 202ND AVENUE
PORTLAND, OR 97233
(45.517321, -122.455145)",02/01/2017
375486,HIGHLAND PARK MANOR,OK,2,,1,,2,,4,,3,,"1307 R D MILLER DRIVE
OKMULGEE, OK 74447
(35.612652, -95.953502)",02/01/2017
385039,BAYCREST HEALTH CENTER,OR,3,,2,,3,,4,,3,,"3959 SHERIDAN AVENUE
NORTH BEND, OR 97459
(43.387729, -124.223389)",02/01/2017
395562,TEL HAI RETIREMENT COMMUNITY,PA,3,,2,,5,,3,,4,,"1200 TEL HAI CIRCLE
HONEY BROOK, PA 19344
(40.061496, -75.885406)",02/01/2017
395882,LONGWOOD AT OAKMONT,PA,4,,3,,3,,4,,4,,"500 ROUTE
VERONA, PA 15147
(40.527863, -79.806369)",02/01/2017
395795,"LAFAYETTE MANOR, INC",PA,5,,5,,2,,4,,5,,"147 LAFAYETTE MANOR ROAD
UNIONTOWN, PA 15401
(39.911404, -79.749335)",02/01/2017
395427,LUTHERAN HOME AT HOLLIDAYSBURG,PA,3,,3,,4,,3,,3,,"916 HICKORY STREET
HOLLIDAYSBURG, PA 16648
(40.435104, -78.387868)",02/01/2017
395899,"GARDENS AT ORANGEVILLE, THE",PA,1,,1,,4,,1,,2,,"200 BERWICK ROAD
ORANGEVILLE, PA 17859
(41.076206, -76.413417)",02/01/2017
395290,PLEASANT ACRES NURSING AND REHAB CENTER,PA,2,,1,,4,,4,,3,,"118 PLEASANT ACRES RD
YORK, PA 17402
(39.988676, -76.648179)",02/01/2017
395458,CLARVIEW NURSING AND REHAB CEN,PA,4,,3,,3,,4,,4,,"14663 ROUTE
SLIGO, PA 16255
(41.110788, -79.464869)",02/01/2017
395121,SIMPSON HOUSE INC,PA,3,,2,,5,,3,,2,,"2101 BELMONT AVENUE
PHILADELPHIA, PA 19131
(39.990323, -75.216916)",02/01/2017
395206,SARAH REED SENIOR LIVING,PA,4,,3,,3,,4,,3,,"227 WEST 22ND STREET
ERIE, PA 16502
(42.113668, -80.080158)",02/01/2017
37E109,COLONIAL MANOR II,OK,5,,5,,5,,2,,1,,"120 WEST VERSA
HOLLIS, OK 73550
(34.687077, -99.919112)",02/01/2017
395679,THE GROVE AT WASHINGTON,PA,3,,3,,2,,2,,4,,"1198 W WYLIE AVENUE
WASHINGTON, PA 15301
(40.186018, -80.282787)",02/01/2017
395830,MEADOW VIEW NURSING CENTER,PA,2,,1,,5,,1,,2,,"1404 HAY STREET
BERLIN, PA 15530
(39.915987, -78.942864)",02/01/2017
385204,MARQUIS FOREST GROVE POST ACUTE REHAB,OR,5,,5,,5,,4,,4,,"3300 19TH AVENUE
FOREST GROVE, OR 97116
(45.518319, -123.089585)",02/01/2017
375458,THE LIVING CENTER,OK,2,,3,,2,,1,,2,,"1409 NORTH 17TH STREET
ENID, OK 73701
(36.410157, -97.853627)",02/01/2017
395905,KINGSTON HEALTH CARE CENTER,PA,2,,1,,5,,2,,3,,"702 THIRD AVENUE
KINGSTON, PA 18704
(41.262372, -75.876593)",02/01/2017
395329,WILLIAM HOOD DUNWOODY CARE CTR,PA,5,,3,,5,,5,,5,,"3500 WEST CHESTER PIKE
NEWTOWN SQUARE, PA 19073
(39.985013, -75.392656)",02/01/2017
395889,UPMC JAMESON TRANSITIONAL CARE UNTI,PA,4,,3,,4,,5,,5,,"1211 WILMINGTON AVENUE
NEW CASTLE, PA 16105
(41.01305, -80.350878)",02/01/2017
375551,MEDICAL PARK WEST REHABILITATION & SKILLED CARE,OK,3,,3,,4,,3,,3,,"3110 HEALTHPLEX DRIVE
NORMAN, OK 73072
(35.255388, -97.487669)",02/01/2017
395342,HOPKINS CENTER,PA,3,,3,,2,,2,,3,,"8100 WASHINGTON LANE
WYNCOTE, PA 19095
(40.084026, -75.14193)",02/01/2017
395243,LAUREL RIDGE CENTER,PA,4,,3,,3,,4,,4,,"75 HICKLE STREET
UNIONTOWN, PA 15401
(39.893207, -79.712838)",02/01/2017
395612,SPIRITRUST LUTHERAN THE VILLAGE AT SPRENKLE DRIVE,PA,3,,2,,5,,2,,3,,"1801 FOLKEMER CIRCLE
YORK, PA 17404
(39.992155, -76.750661)",02/01/2017
395626,JEFFERSON MANOR HEALTH CENTER,PA,1,,1,,2,,3,,3,,"417 ROUTE
BROOKVILLE, PA 15825
(41.160909, -79.084734)",02/01/2017
395258,SILVER LAKE CENTER,PA,1,,1,,4,,1,,2,,"905 TOWER ROAD
BRISTOL, PA 19007
(40.107301, -74.869744)",02/01/2017
395321,RYDAL PARK OF PHILADELPHIA PRS,PA,3,,2,,3,,5,,5,,"1515 FAIRWAY
RYDAL, PA 19046
(40.107423, -75.114456)",02/01/2017
395278,SAINT JOSEPH VILLA,PA,4,,3,,4,,5,,5,,"110 WEST WISSAHICKON AVE
FLOURTOWN, PA 19031
(40.09787, -75.218478)",02/01/2017
395998,MISERICORDIA NURSING & REHABILITATION CENTER,PA,5,,3,,5,,4,,4,,"998 SOUTH RUSSELL STREET
YORK, PA 17402
(39.961523, -76.683692)",02/01/2017
395883,VILLAGE AT PENNWOOD,PA,4,,2,,5,,4,,4,,"909 WEST STREET
PITTSBURGH, PA 15221
(40.444793, -79.88986)",02/01/2017
395812,LAURELWOOD CARE CENTER,PA,1,,1,,2,,3,,1,,"100 WOODMONT ROAD
JOHNSTOWN, PA 15905
(40.310847, -78.979253)",02/01/2017
385211,LAGRANDE POST ACUTE REHAB,OR,2,,1,,3,,5,,5,,"91 ARIES LANE
LA GRANDE, OR 97850
(45.311387, -118.08288)",02/01/2017
445115,TENNOVA LAFOLLETTE HEALTH AND REHAB CENTER,TN,1,,2,,1,,2,,3,,"200 TORREY ROAD
LAFOLLETTE, TN 37766
(36.39025, -84.11302)",02/01/2017
38E032,REGENCY CARE OF CENTRAL OREGON,OR,4,,2,,5,,4,,5,,"119 SE WILSON AVENUE
BEND, OR 97702
(44.044399, -121.305041)",02/01/2017
396096,MORAVIAN VILLAGE OF BETHLEHEM,PA,4,,3,,4,,5,,5,,"634 EAST BROAD STREET
BETHLEHEM, PA 18018
(40.622045, -75.363871)",02/01/2017
375485,HENNESSEY MANOR NURSING HOME,OK,4,,3,,2,,4,,3,,"705 EAST 3RD STREET
HENNESSEY, OK 73742
(36.106482, -97.891031)",02/01/2017
395661,MEYERSDALE HEALTHCARE AND REHABILITATION CENTER,PA,1,,2,,1,,1,,2,,"201 HOSPITAL DRIVE
MEYERSDALE, PA 15552
(39.808486, -79.025988)",02/01/2017
395983,KEARSLEY REHABILITATION AND NURSING CENTER,PA,5,,4,,5,,3,,4,,"2100 NORTH 49TH STREET
PHILADELPHIA, PA 19131
(39.993576, -75.222204)",02/01/2017
395879,COUNTRYSIDE CONVAL HOME LTD PA,PA,4,,4,,4,,3,,4,,"8221 LAMOR ROAD
MERCER, PA 16137
(41.232657, -80.25903)",02/01/2017
395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,PA,4,,4,,3,,4,,4,,"175 WEST NORTH STREET
NAZARETH, PA 18064
(40.745834, -75.315126)",02/01/2017
395259,STATESMAN HEALTH AND REHAB CEN,PA,2,,2,,2,,3,,3,,"2629 TRENTON ROAD
LEVITTOWN, PA 19056
(40.16649, -74.878784)",02/01/2017
395104,SAINT MARY'S VILLA NURSING HOM,PA,4,,2,,5,,4,,4,,"516 ST MARY'S VILLA ROAD
MOSCOW, PA 18444
(41.376584, -75.559756)",02/01/2017
395916,KIRKLAND VILLAGE,PA,5,,5,,2,,4,,5,,"2335 MADISON AVENUE
BETHLEHEM, PA 18017
(40.643689, -75.370045)",02/01/2017
395687,YORK NURSING AND REHABILITATION CENTER,PA,4,,4,,4,,3,,3,,"7101 OLD YORK ROAD
OAK LANE, PA 19126
(40.061348, -75.136949)",02/01/2017
385161,MILTON FREEWATER HEALTH AND REHABILITATION CENTER,OR,2,,1,,4,,4,,5,,"120 ELZORA STREET
MILTON FREEWATER, OR 97862
(45.938688, -118.385395)",02/01/2017
395016,HANOVER HALL,PA,2,,2,,2,,3,,4,,"267 FREDERICK STREET
HANOVER, PA 17331
(39.79735, -76.987835)",02/01/2017
375501,FORREST MANOR NURSING CENTER,OK,1,,3,,1,,1,,1,,"1410 NORTH CHOCTAW
DEWEY, OK 74029
(36.806268, -95.932125)",02/01/2017
395365,SPANG CREST MANOR,PA,5,,5,,5,,3,,3,,"945 DUKE STREET
LEBANON, PA 17042
(40.323261, -76.424707)",02/01/2017
435094,WAKONDA HERITAGE MANOR,SD,5,,3,,5,,5,,5,,"515 OHIO STREET
WAKONDA, SD 57073
(43.00403, -97.101949)",02/01/2017
375541,"CHICKASHA NURSING CENTER, INC",OK,3,,5,,1,,1,,1,,"2701 SOUTH 9TH STREET
CHICKASHA, OK 73018
(35.023915, -97.943759)",02/01/2017
395077,GARDEN SPRING CENTER,PA,5,,5,,2,,2,,3,,"1113 NORTH EASTON ROAD
WILLOW GROVE, PA 19090
(40.157013, -75.12216)",02/01/2017
395387,FULTON COUNTY MEDICAL CENTER,PA,4,,2,,5,,4,,3,,"214 PEACH ORCHARD ROAD
MCCONNELLSBURG, PA 17233
(39.937842, -78.009059)",02/01/2017
375429,TEMPLE MANOR NURSING HOME,OK,5,,5,,2,,4,,4,,"100 WEST GREEN AVENUE
TEMPLE, OK 73568
(34.389623, -99.017218)",02/01/2017
396134,PENN STATE HERSHEY TRANSITIONAL CARE,PA,4,,3,,3,,5,,5,,"1135 WEST CHOCOLATE AVENUE
HUMMELSTOWN, PA 17036
(40.269982, -76.68151)",02/01/2017
375439,PONCA CITY NURSING & REHABILITATION CENTER,OK,3,,3,,2,,3,,2,,"1400 NORTH WAVERLY
PONCA CITY, OK 74601
(36.719905, -97.103197)",02/01/2017
396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,PA,4,,4,,3,,2,,4,,"1700 PINE STREET
NORRISTOWN, PA 19401
(40.130337, -75.330927)",02/01/2017
385260,MARQUIS HOPE VILLAGE,OR,5,,4,,5,,4,,4,,"1577 S IVY
CANBY, OR 97013
(45.249114, -122.686974)",02/01/2017
395926,SACRED HEART HOSPITAL TCF,PA,5,,4,,4,,5,,5,,"421 CHEW STREET
ALLENTOWN, PA 18102
(40.607987, -75.468045)",02/01/2017
385150,MOLALLA MANOR CARE CENTER,OR,1,,1,,2,,3,,3,,"301 RIDINGS AVENUE
MOLALLA, OR 97038
(45.151022, -122.585364)",02/01/2017
395773,HIGHLAND PARK CARE CENTER,PA,3,,3,,4,,2,,3,,"745 NORTH HIGHLAND AVENUE
PITTSBURGH, PA 15206
(40.469185, -79.921302)",02/01/2017
395167,VALLEY MANOR HEALTH AND REHABILITATION CENTER,PA,1,,2,,1,,1,,2,,"7650 ROUTE
COOPERSBURG, PA 18036
(40.504039, -75.386842)",02/01/2017
375461,BROOKHAVEN EXTENSIVE CARE,OK,3,,3,,1,,4,,3,,"1050 RAMBLING OAKS DRIVE
NORMAN, OK 73072
(35.230469, -97.491138)",02/01/2017
395506,"GARDENS AT PALMYRA, THE",PA,5,,5,,5,,2,,4,,"341 NORTH RAILROAD ST
PALMYRA, PA 17078
(40.311642, -76.599337)",02/01/2017
395519,CHESTER VALLEY REHAB AND NURSING CENTER,PA,1,,1,,2,,1,,2,,"283 EAST LANCASTER AVENUE
MALVERN, PA 19355
(40.043225, -75.512219)",02/01/2017
395279,PINECREST MANOR,PA,4,,3,,4,,4,,4,,"763 JOHNSONBURG RD
ST MARYS, PA 15857
(41.426857, -78.576794)",02/01/2017
395708,"GARDENS FOR MEMORY CARE AT EASTON, THE",PA,5,,5,,3,,2,,2,,"500 WASHINGTON STREET
EASTON, PA 18042
(40.687362, -75.212232)",02/01/2017
375559,BEAVER COUNTY NURSING HOME,OK,4,,4,,2,,2,,2,,"200 EAST 8TH STREET
BEAVER, OK 73932
(36.810196, -100.516295)",02/01/2017
395692,TRANSITIONS HEALTHCARE WASHINGTON PA,PA,1,,3,,1,,1,,1,,"90 HUMBERT LANE
WASHINGTON, PA 15301
(40.184988, -80.24957)",02/01/2017
375408,THE GARDENS,OK,3,,3,,3,,3,,2,,"1165 SOUTH BRENNER ROAD
SAPULPA, OK 74066
(35.985269, -96.083174)",02/01/2017
396003,MANORCARE HEALTH SERVICES-MONROEVILLE,PA,2,,2,,2,,2,,4,,"885 MACBETH DRIVE
MONROEVILLE, PA 15146
(40.426218, -79.757313)",02/01/2017
395845,CRANBERRY PLACE,PA,4,,3,,3,,4,,4,,"5 SAINT FRANCIS WAY
CRANBERRY TOWNSHIP, PA 16066
(40.682587, -80.098649)",02/01/2017
395426,"MANOR AT PERRY VILLAGE, THE",PA,2,,2,,3,,3,,3,,"213 EAST MAIN STREET
NEW BLOOMFIELD, PA 17068
(40.422461, -77.180101)",02/01/2017
38E174,VILLAGE MANOR,OR,5,,3,,5,,5,,5,,"2060 NE 238TH DRIVE
WOOD VILLAGE, OR 97060
(45.537879, -122.418338)",02/01/2017
395469,MANORCARE HEALTH SERVICES-ELIZABETHTOWN,PA,3,,2,,5,,2,,3,,"320 SOUTH MARKET STREET
ELIZABETHTOWN, PA 17022
(40.147647, -76.603453)",02/01/2017
395685,MANORCARE HEALTH SERVICES - WALLINGFORD,PA,3,,2,,5,,2,,4,,"115 SOUTH PROVIDENCE ROAD
WALLINGFORD, PA 19086
(39.897729, -75.372239)",02/01/2017
385180,MARQUIS NEWBERG,OR,5,,3,,5,,4,,4,,"441 WERTH BLVD
NEWBERG, OR 97132
(45.30154, -122.937029)",02/01/2017
395518,COURTYARD GARDENS NURSING AND REHAB CTR,PA,3,,3,,4,,3,,3,,"999 WEST HARRISBURG PIKE
MIDDLETOWN, PA 17057
(40.1976, -76.747781)",02/01/2017
395625,HOLY FAMILY RESIDENCE,PA,4,,2,,5,,4,,4,,"2500 ADAMS AVENUE
SCRANTON, PA 18509
(41.436316, -75.633536)",02/01/2017
396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",PA,5,,4,,5,,5,,5,,"4000 FOX HOUND DRIVE
LAFAYETTE HILL, PA 19444
(40.09612, -75.24514)",02/01/2017
375436,WILLOW CREEK HEALTH CARE,OK,2,,2,,3,,2,,1,,"2300 WEST NOBLE
GUTHRIE, OK 73044
(35.879832, -97.453147)",02/01/2017
395492,WILLOWBROOKE COURT-LIMA ESTATE,PA,5,,3,,5,,4,,5,,"411 N MIDDLETOWN ROAD
LIMA, PA 19037
(39.924701, -75.443865)",02/01/2017
385232,LAUREL HILL NURSING CENTER,OR,2,,2,,1,,4,,3,,"859 NE SIXTH STREET
GRANTS PASS, OR 97526
(42.44745, -123.322523)",02/01/2017
395878,ORWIGSBURG CENTER,PA,4,,4,,2,,3,,3,,"1000 ORWIGSBURG MANOR DR
ORWIGSBURG, PA 17961
(40.660207, -76.101303)",02/01/2017
395638,MASONIC VILLAGE AT SEWICKLEY,PA,3,,2,,4,,4,,5,,"1000 MASONIC DRIVE
SEWICKLEY, PA 15143
(40.527891, -80.14316)",02/01/2017
395226,SPRUCE MANOR NURSING AND REHAB,PA,3,,4,,4,,1,,2,,"220 S FOURTH AVENUE
WEST READING, PA 19611
(40.332902, -75.945931)",02/01/2017
395671,SOUTHMONT OF PRESBYTERIAN SENIORCARE,PA,4,,4,,4,,3,,3,,"835 SOUTH MAIN STREET
WASHINGTON, PA 15301
(40.160351, -80.235752)",02/01/2017
395697,WOODLAND REHABILITATION AND NURSING CENTER,PA,3,,2,,4,,4,,4,,"18889 CROGHAN PIKE
ORBISONIA, PA 17243
(40.24933, -77.895468)",02/01/2017
396112,KEPLER CENTER FOR NURSING AND REHABILITATION,PA,5,,3,,5,,4,,4,,"44 SOUTH MARKET STREET
ELIZABETHVILLE, PA 17023
(40.547623, -76.811456)",02/01/2017
395224,HAMILTON ARMS CENTER,PA,4,,3,,4,,4,,4,,"336 SOUTH WEST END AVENUE
LANCASTER, PA 17603
(40.034332, -76.324591)",02/01/2017
385217,EMPRES HILLSBORO HEALTH AND REHABILITATION CENTER,OR,4,,3,,4,,4,,5,,"1778 NE CORNELL ROAD
HILLSBORO, OR 97124
(45.53069, -122.963744)",02/01/2017
375400,WINDSOR HILLS NURSING CENTER,OK,1,,1,,1,,3,,2,,"2416 NORTH ANN
OKLAHOMA CITY, OK 73127
(35.49447, -97.610067)",02/01/2017
375415,MONROE MANOR,OK,2,,3,,1,,3,,3,,"226 EAST MONROE STREET
JAY, OK 74346
(36.430566, -94.788507)",02/01/2017
375420,OKEMAH CARE CENTER,OK,4,,4,,4,,2,,1,,"112 NORTH WOODY
OKEMAH, OK 74859
(35.432808, -96.299674)",02/01/2017
425320,NHC HEALTHCARE - NORTH AUGUSTA,SC,5,,5,,5,,3,,3,,"350 AUSTIN
NORTH AUGUSTA, SC 29841
(33.561187, -81.942439)",02/01/2017
